относительная компактность,площадь поверхности,площадь сплошной стены,зона крыши,общая высота,отопительная нагрузка,отношение стенной площади ко всей площади дома,отношение остекленния ко всей площади дома,отношение площади крыши ко всей площади дома
0.76,661.5,416.5,122.5,1,40.57,0.6296296296296297,0.0006046863189720333,0.18518518518518517
0.76,661.5,416.5,122.5,1,40.42,0.6296296296296297,0.0006046863189720333,0.18518518518518517
0.74,686.0,245.0,220.5,0,14.54,0.35714285714285715,0.0005830903790087463,0.32142857142857145
0.74,686.0,245.0,220.5,0,14.45,0.35714285714285715,0.0005830903790087463,0.32142857142857145
0.74,686.0,245.0,220.5,0,14.18,0.35714285714285715,0.0005830903790087463,0.32142857142857145
0.74,686.0,245.0,220.5,0,14.5,0.35714285714285715,0.0005830903790087463,0.32142857142857145
0.71,710.5,269.5,220.5,0,14.7,0.3793103448275862,0.0005629838142153414,0.3103448275862069
0.71,710.5,269.5,220.5,0,14.66,0.3793103448275862,0.0005629838142153414,0.3103448275862069
0.71,710.5,269.5,220.5,0,14.4,0.3793103448275862,0.0005629838142153414,0.3103448275862069
0.71,710.5,269.5,220.5,0,14.71,0.3793103448275862,0.0005629838142153414,0.3103448275862069
0.69,735.0,294.0,220.5,0,14.75,0.4,0.0005442176870748299,0.3
0.69,735.0,294.0,220.5,0,14.71,0.4,0.0005442176870748299,0.3
0.69,735.0,294.0,220.5,0,14.33,0.4,0.0005442176870748299,0.3
0.69,735.0,294.0,220.5,0,14.62,0.4,0.0005442176870748299,0.3
0.66,759.5,318.5,220.5,0,15.34,0.41935483870967744,0.0005266622778143516,0.2903225806451613
0.66,759.5,318.5,220.5,0,15.29,0.41935483870967744,0.0005266622778143516,0.2903225806451613
0.66,759.5,318.5,220.5,0,15.09,0.41935483870967744,0.0005266622778143516,0.2903225806451613
0.66,759.5,318.5,220.5,0,15.3,0.41935483870967744,0.0005266622778143516,0.2903225806451613
0.64,784.0,343.0,220.5,0,19.2,0.4375,0.0005102040816326531,0.28125
0.64,784.0,343.0,220.5,0,18.88,0.4375,0.0005102040816326531,0.28125
0.64,784.0,343.0,220.5,0,18.9,0.4375,0.0005102040816326531,0.28125
0.64,784.0,343.0,220.5,0,19.12,0.4375,0.0005102040816326531,0.28125
0.62,808.5,367.5,220.5,0,16.76,0.45454545454545453,0.000494743351886209,0.2727272727272727
0.62,808.5,367.5,220.5,0,17.23,0.45454545454545453,0.000494743351886209,0.2727272727272727
0.62,808.5,367.5,220.5,0,17.26,0.45454545454545453,0.000494743351886209,0.2727272727272727
0.62,808.5,367.5,220.5,0,17.15,0.45454545454545453,0.000494743351886209,0.2727272727272727
0.98,514.5,294.0,110.25,1,32.82,0.5714285714285714,0.0007774538386783285,0.21428571428571427
0.98,514.5,294.0,110.25,1,32.69,0.5714285714285714,0.0007774538386783285,0.21428571428571427
0.98,514.5,294.0,110.25,1,32.23,0.5714285714285714,0.0007774538386783285,0.21428571428571427
0.98,514.5,294.0,110.25,1,32.75,0.5714285714285714,0.0007774538386783285,0.21428571428571427
0.9,563.5,318.5,122.5,1,34.24,0.5652173913043478,0.000709849157054126,0.21739130434782608
0.9,563.5,318.5,122.5,1,34.95,0.5652173913043478,0.000709849157054126,0.21739130434782608
0.9,563.5,318.5,122.5,1,35.05,0.5652173913043478,0.000709849157054126,0.21739130434782608
0.9,563.5,318.5,122.5,1,34.29,0.5652173913043478,0.000709849157054126,0.21739130434782608
0.86,588.0,294.0,147.0,1,31.28,0.5,0.0006802721088435375,0.25
0.86,588.0,294.0,147.0,1,32.12,0.5,0.0006802721088435375,0.25
0.86,588.0,294.0,147.0,1,32.05,0.5,0.0006802721088435375,0.25
0.86,588.0,294.0,147.0,1,31.84,0.5,0.0006802721088435375,0.25
0.82,612.5,318.5,147.0,1,28.67,0.52,0.0006530612244897959,0.24
0.82,612.5,318.5,147.0,1,29.67,0.52,0.0006530612244897959,0.24
0.82,612.5,318.5,147.0,1,29.47,0.52,0.0006530612244897959,0.24
0.82,612.5,318.5,147.0,1,28.91,0.52,0.0006530612244897959,0.24
0.79,637.0,343.0,147.0,1,41.26,0.5384615384615384,0.0006279434850863422,0.23076923076923078
0.79,637.0,343.0,147.0,1,41.3,0.5384615384615384,0.0006279434850863422,0.23076923076923078
0.79,637.0,343.0,147.0,1,42.49,0.5384615384615384,0.0006279434850863422,0.23076923076923078
0.79,637.0,343.0,147.0,1,42.08,0.5384615384615384,0.0006279434850863422,0.23076923076923078
0.76,661.5,416.5,122.5,1,39.32,0.6296296296296297,0.0006046863189720333,0.18518518518518517
0.76,661.5,416.5,122.5,1,39.84,0.6296296296296297,0.0006046863189720333,0.18518518518518517
0.76,661.5,416.5,122.5,1,38.89,0.6296296296296297,0.0006046863189720333,0.18518518518518517
0.76,661.5,416.5,122.5,1,39.68,0.6296296296296297,0.0006046863189720333,0.18518518518518517
0.74,686.0,245.0,220.5,0,13.97,0.35714285714285715,0.0005830903790087463,0.32142857142857145
0.74,686.0,245.0,220.5,0,14.22,0.35714285714285715,0.0005830903790087463,0.32142857142857145
0.74,686.0,245.0,220.5,0,14.1,0.35714285714285715,0.0005830903790087463,0.32142857142857145
0.74,686.0,245.0,220.5,0,13.78,0.35714285714285715,0.0005830903790087463,0.32142857142857145
0.71,710.5,269.5,220.5,0,14.07,0.3793103448275862,0.0005629838142153414,0.3103448275862069
0.71,710.5,269.5,220.5,0,14.03,0.3793103448275862,0.0005629838142153414,0.3103448275862069
0.71,710.5,269.5,220.5,0,13.94,0.3793103448275862,0.0005629838142153414,0.3103448275862069
0.71,710.5,269.5,220.5,0,13.86,0.3793103448275862,0.0005629838142153414,0.3103448275862069
0.69,735.0,294.0,220.5,0,14.32,0.4,0.0005442176870748299,0.3
0.69,735.0,294.0,220.5,0,14.56,0.4,0.0005442176870748299,0.3
0.69,735.0,294.0,220.5,0,14.33,0.4,0.0005442176870748299,0.3
0.69,735.0,294.0,220.5,0,14.08,0.4,0.0005442176870748299,0.3
0.66,759.5,318.5,220.5,0,15.16,0.41935483870967744,0.0005266622778143516,0.2903225806451613
0.66,759.5,318.5,220.5,0,15.18,0.41935483870967744,0.0005266622778143516,0.2903225806451613
0.66,759.5,318.5,220.5,0,14.72,0.41935483870967744,0.0005266622778143516,0.2903225806451613
0.66,759.5,318.5,220.5,0,14.9,0.41935483870967744,0.0005266622778143516,0.2903225806451613
0.64,784.0,343.0,220.5,0,18.48,0.4375,0.0005102040816326531,0.28125
0.64,784.0,343.0,220.5,0,18.71,0.4375,0.0005102040816326531,0.28125
0.64,784.0,343.0,220.5,0,18.48,0.4375,0.0005102040816326531,0.28125
0.64,784.0,343.0,220.5,0,18.46,0.4375,0.0005102040816326531,0.28125
0.62,808.5,367.5,220.5,0,16.47,0.45454545454545453,0.000494743351886209,0.2727272727272727
0.62,808.5,367.5,220.5,0,16.35,0.45454545454545453,0.000494743351886209,0.2727272727272727
0.62,808.5,367.5,220.5,0,16.55,0.45454545454545453,0.000494743351886209,0.2727272727272727
0.62,808.5,367.5,220.5,0,16.74,0.45454545454545453,0.000494743351886209,0.2727272727272727
0.98,514.5,294.0,110.25,1,32.85,0.5714285714285714,0.0007774538386783285,0.21428571428571427
0.98,514.5,294.0,110.25,1,32.67,0.5714285714285714,0.0007774538386783285,0.21428571428571427
0.98,514.5,294.0,110.25,1,32.21,0.5714285714285714,0.0007774538386783285,0.21428571428571427
0.98,514.5,294.0,110.25,1,32.74,0.5714285714285714,0.0007774538386783285,0.21428571428571427
0.9,563.5,318.5,122.5,1,36.45,0.5652173913043478,0.000709849157054126,0.21739130434782608
0.9,563.5,318.5,122.5,1,35.73,0.5652173913043478,0.000709849157054126,0.21739130434782608
0.9,563.5,318.5,122.5,1,35.4,0.5652173913043478,0.000709849157054126,0.21739130434782608
0.9,563.5,318.5,122.5,1,36.57,0.5652173913043478,0.000709849157054126,0.21739130434782608
0.86,588.0,294.0,147.0,1,32.38,0.5,0.0006802721088435375,0.25
0.86,588.0,294.0,147.0,1,31.66,0.5,0.0006802721088435375,0.25
0.86,588.0,294.0,147.0,1,32.15,0.5,0.0006802721088435375,0.25
0.86,588.0,294.0,147.0,1,32.75,0.5,0.0006802721088435375,0.25
0.82,612.5,318.5,147.0,1,28.93,0.52,0.0006530612244897959,0.24
0.82,612.5,318.5,147.0,1,28.05,0.52,0.0006530612244897959,0.24
0.82,612.5,318.5,147.0,1,28.64,0.52,0.0006530612244897959,0.24
0.82,612.5,318.5,147.0,1,29.52,0.52,0.0006530612244897959,0.24
0.79,637.0,343.0,147.0,1,42.77,0.5384615384615384,0.0006279434850863422,0.23076923076923078
0.79,637.0,343.0,147.0,1,41.73,0.5384615384615384,0.0006279434850863422,0.23076923076923078
0.79,637.0,343.0,147.0,1,41.32,0.5384615384615384,0.0006279434850863422,0.23076923076923078
0.79,637.0,343.0,147.0,1,42.96,0.5384615384615384,0.0006279434850863422,0.23076923076923078
0.76,661.5,416.5,122.5,1,40.68,0.6296296296296297,0.0006046863189720333,0.18518518518518517
0.76,661.5,416.5,122.5,1,40.4,0.6296296296296297,0.0006046863189720333,0.18518518518518517
0.76,661.5,416.5,122.5,1,40.6,0.6296296296296297,0.0006046863189720333,0.18518518518518517
0.76,661.5,416.5,122.5,1,40.11,0.6296296296296297,0.0006046863189720333,0.18518518518518517
0.74,686.0,245.0,220.5,0,14.37,0.35714285714285715,0.0005830903790087463,0.32142857142857145
0.74,686.0,245.0,220.5,0,14.48,0.35714285714285715,0.0005830903790087463,0.32142857142857145
0.74,686.0,245.0,220.5,0,14.32,0.35714285714285715,0.0005830903790087463,0.32142857142857145
0.74,686.0,245.0,220.5,0,14.44,0.35714285714285715,0.0005830903790087463,0.32142857142857145
0.71,710.5,269.5,220.5,0,14.6,0.3793103448275862,0.0005629838142153414,0.3103448275862069
0.71,710.5,269.5,220.5,0,14.7,0.3793103448275862,0.0005629838142153414,0.3103448275862069
0.71,710.5,269.5,220.5,0,14.47,0.3793103448275862,0.0005629838142153414,0.3103448275862069
0.71,710.5,269.5,220.5,0,14.66,0.3793103448275862,0.0005629838142153414,0.3103448275862069
0.69,735.0,294.0,220.5,0,14.54,0.4,0.0005442176870748299,0.3
0.69,735.0,294.0,220.5,0,14.62,0.4,0.0005442176870748299,0.3
0.69,735.0,294.0,220.5,0,14.53,0.4,0.0005442176870748299,0.3
0.69,735.0,294.0,220.5,0,14.71,0.4,0.0005442176870748299,0.3
0.66,759.5,318.5,220.5,0,15.34,0.41935483870967744,0.0005266622778143516,0.2903225806451613
0.66,759.5,318.5,220.5,0,15.29,0.41935483870967744,0.0005266622778143516,0.2903225806451613
0.66,759.5,318.5,220.5,0,15.09,0.41935483870967744,0.0005266622778143516,0.2903225806451613
0.66,759.5,318.5,220.5,0,15.3,0.41935483870967744,0.0005266622778143516,0.2903225806451613
0.64,784.0,343.0,220.5,0,19.06,0.4375,0.0005102040816326531,0.28125
0.64,784.0,343.0,220.5,0,19.13,0.4375,0.0005102040816326531,0.28125
0.64,784.0,343.0,220.5,0,19.0,0.4375,0.0005102040816326531,0.28125
0.64,784.0,343.0,220.5,0,18.84,0.4375,0.0005102040816326531,0.28125
0.62,808.5,367.5,220.5,0,16.44,0.45454545454545453,0.000494743351886209,0.2727272727272727
0.62,808.5,367.5,220.5,0,16.9,0.45454545454545453,0.000494743351886209,0.2727272727272727
0.62,808.5,367.5,220.5,0,16.94,0.45454545454545453,0.000494743351886209,0.2727272727272727
0.62,808.5,367.5,220.5,0,16.77,0.45454545454545453,0.000494743351886209,0.2727272727272727
0.98,514.5,294.0,110.25,1,32.84,0.5714285714285714,0.0007774538386783285,0.21428571428571427
0.98,514.5,294.0,110.25,1,32.72,0.5714285714285714,0.0007774538386783285,0.21428571428571427
0.98,514.5,294.0,110.25,1,32.21,0.5714285714285714,0.0007774538386783285,0.21428571428571427
0.98,514.5,294.0,110.25,1,32.73,0.5714285714285714,0.0007774538386783285,0.21428571428571427
0.9,563.5,318.5,122.5,1,35.67,0.5652173913043478,0.000709849157054126,0.21739130434782608
0.9,563.5,318.5,122.5,1,35.01,0.5652173913043478,0.000709849157054126,0.21739130434782608
0.9,563.5,318.5,122.5,1,34.72,0.5652173913043478,0.000709849157054126,0.21739130434782608
0.9,563.5,318.5,122.5,1,35.24,0.5652173913043478,0.000709849157054126,0.21739130434782608
0.86,588.0,294.0,147.0,1,32.31,0.5,0.0006802721088435375,0.25
0.86,588.0,294.0,147.0,1,31.81,0.5,0.0006802721088435375,0.25
0.86,588.0,294.0,147.0,1,31.12,0.5,0.0006802721088435375,0.25
0.86,588.0,294.0,147.0,1,32.06,0.5,0.0006802721088435375,0.25
0.82,612.5,318.5,147.0,1,30.0,0.52,0.0006530612244897959,0.24
0.82,612.5,318.5,147.0,1,29.5,0.52,0.0006530612244897959,0.24
0.82,612.5,318.5,147.0,1,29.06,0.52,0.0006530612244897959,0.24
0.82,612.5,318.5,147.0,1,29.92,0.52,0.0006530612244897959,0.24
0.79,637.0,343.0,147.0,1,42.11,0.5384615384615384,0.0006279434850863422,0.23076923076923078
0.79,637.0,343.0,147.0,1,41.96,0.5384615384615384,0.0006279434850863422,0.23076923076923078
0.79,637.0,343.0,147.0,1,41.09,0.5384615384615384,0.0006279434850863422,0.23076923076923078
0.79,637.0,343.0,147.0,1,40.79,0.5384615384615384,0.0006279434850863422,0.23076923076923078
0.76,661.5,416.5,122.5,1,38.82,0.6296296296296297,0.0006046863189720333,0.18518518518518517
0.76,661.5,416.5,122.5,1,39.72,0.6296296296296297,0.0006046863189720333,0.18518518518518517
0.76,661.5,416.5,122.5,1,39.31,0.6296296296296297,0.0006046863189720333,0.18518518518518517
0.76,661.5,416.5,122.5,1,39.86,0.6296296296296297,0.0006046863189720333,0.18518518518518517
0.74,686.0,245.0,220.5,0,14.41,0.35714285714285715,0.0005830903790087463,0.32142857142857145
0.74,686.0,245.0,220.5,0,14.19,0.35714285714285715,0.0005830903790087463,0.32142857142857145
0.74,686.0,245.0,220.5,0,14.17,0.35714285714285715,0.0005830903790087463,0.32142857142857145
0.74,686.0,245.0,220.5,0,14.39,0.35714285714285715,0.0005830903790087463,0.32142857142857145
0.71,710.5,269.5,220.5,0,12.43,0.3793103448275862,0.0005629838142153414,0.3103448275862069
0.71,710.5,269.5,220.5,0,12.63,0.3793103448275862,0.0005629838142153414,0.3103448275862069
0.71,710.5,269.5,220.5,0,12.76,0.3793103448275862,0.0005629838142153414,0.3103448275862069
0.71,710.5,269.5,220.5,0,12.42,0.3793103448275862,0.0005629838142153414,0.3103448275862069
0.69,735.0,294.0,220.5,0,14.12,0.4,0.0005442176870748299,0.3
0.69,735.0,294.0,220.5,0,14.28,0.4,0.0005442176870748299,0.3
0.69,735.0,294.0,220.5,0,14.37,0.4,0.0005442176870748299,0.3
0.69,735.0,294.0,220.5,0,14.21,0.4,0.0005442176870748299,0.3
0.66,759.5,318.5,220.5,0,14.96,0.41935483870967744,0.0005266622778143516,0.2903225806451613
0.66,759.5,318.5,220.5,0,14.92,0.41935483870967744,0.0005266622778143516,0.2903225806451613
0.66,759.5,318.5,220.5,0,14.92,0.41935483870967744,0.0005266622778143516,0.2903225806451613
0.66,759.5,318.5,220.5,0,15.16,0.41935483870967744,0.0005266622778143516,0.2903225806451613
0.64,784.0,343.0,220.5,0,17.69,0.4375,0.0005102040816326531,0.28125
0.64,784.0,343.0,220.5,0,18.19,0.4375,0.0005102040816326531,0.28125
0.64,784.0,343.0,220.5,0,18.16,0.4375,0.0005102040816326531,0.28125
0.64,784.0,343.0,220.5,0,17.88,0.4375,0.0005102040816326531,0.28125
0.62,808.5,367.5,220.5,0,16.54,0.45454545454545453,0.000494743351886209,0.2727272727272727
0.62,808.5,367.5,220.5,0,16.44,0.45454545454545453,0.000494743351886209,0.2727272727272727
0.62,808.5,367.5,220.5,0,16.48,0.45454545454545453,0.000494743351886209,0.2727272727272727
0.62,808.5,367.5,220.5,0,16.64,0.45454545454545453,0.000494743351886209,0.2727272727272727
